   1
   1  17
  17
  55  55  52  53  53  54  52  52  53  52  56  50  52  51  50  51  50
   0.129087E+09  1.8451  3.6586             23   396                  
   0.131327E+09  1.9000  3.6545             24   412                  
   0.132038E+09  1.9739  3.6485             25   424                  
   0.132259E+09  2.0277  3.6439             26   435                  
   0.132443E+09  2.1298  3.6366 Yc=0        27   474                  
   0.132524E+09  2.1931  3.6316             28   477                  
   0.132618E+09  2.2559  3.6267             29   480                  
   0.132723E+09  2.2879  3.6243 L-M         30   483                  
   0.133204E+09  2.2249  3.6291             31   490                  
   0.134084E+09  2.2042  3.6308 L-m         32   497                  
   0.135726E+09  2.2816  3.6249             33   503                  
   0.136821E+09  2.3577  3.6189             34   507                  
   0.137452E+09  2.4225  3.6129             35   509                  
   0.138045E+09  2.4887  3.6081             36   511                  
   0.138556E+09  2.5519  3.6025             37   513                  
   0.138990E+09  2.6298  3.5951             38   516                  
   0.139350E+09  2.6910  3.5897             39   525                  
   0.139591E+09  2.7490  3.5847             40   527                  
   0.139782E+09  2.8081  3.5808             41   546                  
   0.139976E+09  2.8731  3.5749             42   555                  
   0.140111E+09  2.9304  3.5687             43   580                  
   0.140225E+09  2.9867  3.5611             44   596                  
   0.140346E+09  3.0436  3.5552             45   618                  
   0.140476E+09  3.1011  3.5505             46   650                  
   0.140609E+09  3.1524  3.5426             47   692                  
   0.140760E+09  3.2084  3.5372             48   754                  
   0.140926E+09  3.2636  3.5313             49   851                  
   0.141068E+09  3.3208  3.5236             50   952                  
   0.141084E+09  3.3732  3.5155             51   967                  
   0.141093E+09  3.3848  3.5143 C=0.5279    52   978                  
